Chemin,Format,Train_Test,Classe,Nom,Type,Largeur,Hauteur,Canaux,Doute_Carre
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227132509_0788_T_000003.png,110x60,train,healthy panel,DJI_20230227132509_0788_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227132509_0788_T_000005.png,110x60,train,healthy panel,DJI_20230227132509_0788_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227133156_0890_T_000011.png,110x60,train,healthy panel,DJI_20230227133156_0890_T_000011,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227133232_0905_T_000011.png,110x60,train,healthy panel,DJI_20230227133232_0905_T_000011,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227133232_0905_T_000014.png,110x60,train,healthy panel,DJI_20230227133232_0905_T_000014,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227133232_0905_T_000019.png,110x60,train,healthy panel,DJI_20230227133232_0905_T_000019,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227133536_0979_T_000013.png,110x60,train,healthy panel,DJI_20230227133536_0979_T_000013,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227133536_0979_T_000015.png,110x60,train,healthy panel,DJI_20230227133536_0979_T_000015,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227133633_0002_T_000002.png,110x60,train,healthy panel,DJI_20230227133633_0002_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227133633_0002_T_000004.png,110x60,train,healthy panel,DJI_20230227133633_0002_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227134524_0325_T_000002.png,110x60,train,healthy panel,DJI_20230227134524_0325_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227134524_0325_T_000005.png,110x60,train,healthy panel,DJI_20230227134524_0325_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227134949_0463_T_000008.png,110x60,train,healthy panel,DJI_20230227134949_0463_T_000008,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227134949_0463_T_000009.png,110x60,train,healthy panel,DJI_20230227134949_0463_T_000009,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227135317_0564_T_000006.png,110x60,train,healthy panel,DJI_20230227135317_0564_T_000006,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227135343_0576_T_000004.png,110x60,train,healthy panel,DJI_20230227135343_0576_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227135343_0576_T_000005.png,110x60,train,healthy panel,DJI_20230227135343_0576_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227135506_0611_T_000004.png,110x60,train,healthy panel,DJI_20230227135506_0611_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227135506_0611_T_000005.png,110x60,train,healthy panel,DJI_20230227135506_0611_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227135506_0611_T_000006.png,110x60,train,healthy panel,DJI_20230227135506_0611_T_000006,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227135923_0725_T_000004.png,110x60,train,healthy panel,DJI_20230227135923_0725_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227135923_0725_T_000009.png,110x60,train,healthy panel,DJI_20230227135923_0725_T_000009,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227143105_0580_T_000001.png,110x60,train,healthy panel,DJI_20230227143105_0580_T_000001,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227143105_0580_T_000002.png,110x60,train,healthy panel,DJI_20230227143105_0580_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227143924_0717_T_000003.png,110x60,train,healthy panel,DJI_20230227143924_0717_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227143924_0717_T_000004.png,110x60,train,healthy panel,DJI_20230227143924_0717_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227151912_0679_T_000002.png,110x60,train,healthy panel,DJI_20230227151912_0679_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227153415_0091_T_000002.png,110x60,train,healthy panel,DJI_20230227153415_0091_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227153415_0091_T_000003.png,110x60,train,healthy panel,DJI_20230227153415_0091_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227153415_0091_T_000004.png,110x60,train,healthy panel,DJI_20230227153415_0091_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227153522_0135_T_000003.png,110x60,train,healthy panel,DJI_20230227153522_0135_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227153522_0135_T_000004.png,110x60,train,healthy panel,DJI_20230227153522_0135_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227153522_0135_T_000007.png,110x60,train,healthy panel,DJI_20230227153522_0135_T_000007,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227153753_0230_T_000004.png,110x60,train,healthy panel,DJI_20230227153753_0230_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227153753_0230_T_000005.png,110x60,train,healthy panel,DJI_20230227153753_0230_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227153753_0230_T_000006.png,110x60,train,healthy panel,DJI_20230227153753_0230_T_000006,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227153753_0230_T_000007.png,110x60,train,healthy panel,DJI_20230227153753_0230_T_000007,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227153859_0269_T_000002.png,110x60,train,healthy panel,DJI_20230227153859_0269_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227153859_0269_T_000004.png,110x60,train,healthy panel,DJI_20230227153859_0269_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227153859_0269_T_000005.png,110x60,train,healthy panel,DJI_20230227153859_0269_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227154519_0473_T_000002.png,110x60,train,healthy panel,DJI_20230227154519_0473_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227154519_0473_T_000004.png,110x60,train,healthy panel,DJI_20230227154519_0473_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227162648_0002_T_000003.png,110x60,train,healthy panel,DJI_20230227162648_0002_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227162648_0002_T_000004.png,110x60,train,healthy panel,DJI_20230227162648_0002_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227162830_0071_T_000002.png,110x60,train,healthy panel,DJI_20230227162830_0071_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227162830_0071_T_000006.png,110x60,train,healthy panel,DJI_20230227162830_0071_T_000006,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227162854_0088_T_000002.png,110x60,train,healthy panel,DJI_20230227162854_0088_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163129_0200_T_000002.png,110x60,train,healthy panel,DJI_20230227163129_0200_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163129_0200_T_000003.png,110x60,train,healthy panel,DJI_20230227163129_0200_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163129_0200_T_000004.png,110x60,train,healthy panel,DJI_20230227163129_0200_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163132_0201_T_000002.png,110x60,train,healthy panel,DJI_20230227163132_0201_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163132_0201_T_000003.png,110x60,train,healthy panel,DJI_20230227163132_0201_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163132_0201_T_000004.png,110x60,train,healthy panel,DJI_20230227163132_0201_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163132_0201_T_000005.png,110x60,train,healthy panel,DJI_20230227163132_0201_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163238_0239_T_000002.png,110x60,train,healthy panel,DJI_20230227163238_0239_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163238_0239_T_000004.png,110x60,train,healthy panel,DJI_20230227163238_0239_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163238_0239_T_000005.png,110x60,train,healthy panel,DJI_20230227163238_0239_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163238_0239_T_000006.png,110x60,train,healthy panel,DJI_20230227163238_0239_T_000006,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163238_0239_T_000007.png,110x60,train,healthy panel,DJI_20230227163238_0239_T_000007,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163245_0243_T_000002.png,110x60,train,healthy panel,DJI_20230227163245_0243_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163245_0243_T_000003.png,110x60,train,healthy panel,DJI_20230227163245_0243_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163245_0243_T_000004.png,110x60,train,healthy panel,DJI_20230227163245_0243_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163307_0255_T_000005.png,110x60,train,healthy panel,DJI_20230227163307_0255_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163307_0255_T_000006.png,110x60,train,healthy panel,DJI_20230227163307_0255_T_000006,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163409_0290_T_000004.png,110x60,train,healthy panel,DJI_20230227163409_0290_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163409_0290_T_000007.png,110x60,train,healthy panel,DJI_20230227163409_0290_T_000007,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163629_0370_T_000001.png,110x60,train,healthy panel,DJI_20230227163629_0370_T_000001,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163629_0370_T_000002.png,110x60,train,healthy panel,DJI_20230227163629_0370_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163629_0370_T_000004.png,110x60,train,healthy panel,DJI_20230227163629_0370_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163647_0380_T_000003.png,110x60,train,healthy panel,DJI_20230227163647_0380_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163647_0380_T_000004.png,110x60,train,healthy panel,DJI_20230227163647_0380_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163647_0380_T_000005.png,110x60,train,healthy panel,DJI_20230227163647_0380_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163800_0423_T_000004.png,110x60,train,healthy panel,DJI_20230227163800_0423_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227163800_0423_T_000005.png,110x60,train,healthy panel,DJI_20230227163800_0423_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227164009_0495_T_000004.png,110x60,train,healthy panel,DJI_20230227164009_0495_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227164009_0495_T_000005.png,110x60,train,healthy panel,DJI_20230227164009_0495_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227164047_0515_T_000004.png,110x60,train,healthy panel,DJI_20230227164047_0515_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227164512_0638_T_000002.png,110x60,train,healthy panel,DJI_20230227164512_0638_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227164512_0638_T_000003.png,110x60,train,healthy panel,DJI_20230227164512_0638_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227164631_0673_T_000005.png,110x60,train,healthy panel,DJI_20230227164631_0673_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227164631_0673_T_000006.png,110x60,train,healthy panel,DJI_20230227164631_0673_T_000006,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227164653_0684_T_000003.png,110x60,train,healthy panel,DJI_20230227164653_0684_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227164653_0684_T_000004.png,110x60,train,healthy panel,DJI_20230227164653_0684_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227164653_0684_T_000006.png,110x60,train,healthy panel,DJI_20230227164653_0684_T_000006,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227164831_0723_T_000002.png,110x60,train,healthy panel,DJI_20230227164831_0723_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227164831_0723_T_000003.png,110x60,train,healthy panel,DJI_20230227164831_0723_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227164831_0723_T_000004.png,110x60,train,healthy panel,DJI_20230227164831_0723_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227164926_0745_T_000006.png,110x60,train,healthy panel,DJI_20230227164926_0745_T_000006,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227164926_0745_T_000007.png,110x60,train,healthy panel,DJI_20230227164926_0745_T_000007,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227165344_0001_T_000006.png,110x60,train,healthy panel,DJI_20230227165344_0001_T_000006,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227165344_0001_T_000007.png,110x60,train,healthy panel,DJI_20230227165344_0001_T_000007,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227165344_0001_T_000008.png,110x60,train,healthy panel,DJI_20230227165344_0001_T_000008,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227165553_0097_T_000001.png,110x60,train,healthy panel,DJI_20230227165553_0097_T_000001,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227165553_0097_T_000003.png,110x60,train,healthy panel,DJI_20230227165553_0097_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227165612_0112_T_000005.png,110x60,train,healthy panel,DJI_20230227165612_0112_T_000005,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230227165612_0112_T_000006.png,110x60,train,healthy panel,DJI_20230227165612_0112_T_000006,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230228122847_0520_T_000003.png,110x60,train,healthy panel,DJI_20230228122847_0520_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230228122926_0538_T_000004.png,110x60,train,healthy panel,DJI_20230228122926_0538_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230228122931_0540_T_000002.png,110x60,train,healthy panel,DJI_20230228122931_0540_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230228122931_0540_T_000003.png,110x60,train,healthy panel,DJI_20230228122931_0540_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230228122938_0543_T_000003.png,110x60,train,healthy panel,DJI_20230228122938_0543_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230228122938_0543_T_000004.png,110x60,train,healthy panel,DJI_20230228122938_0543_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230228122956_0550_T_000003.png,110x60,train,healthy panel,DJI_20230228122956_0550_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230228122956_0550_T_000004.png,110x60,train,healthy panel,DJI_20230228122956_0550_T_000004,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230228123118_0585_T_000002.png,110x60,train,healthy panel,DJI_20230228123118_0585_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230228123118_0585_T_000003.png,110x60,train,healthy panel,DJI_20230228123118_0585_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230228123129_0589_T_000002.png,110x60,train,healthy panel,DJI_20230228123129_0589_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230228123129_0589_T_000003.png,110x60,train,healthy panel,DJI_20230228123129_0589_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230228123135_0592_T_000002.png,110x60,train,healthy panel,DJI_20230228123135_0592_T_000002,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230228123135_0592_T_000003.png,110x60,train,healthy panel,DJI_20230228123135_0592_T_000003,.png,60,110,3,False
../data/raw/PVF-10\PVF_10_110x60\train\10healthy panel\DJI_20230228123152_0599_T_000002.png,110x60,train,healthy panel,DJI_20230228123152_0599_T_000002,.png,60,110,3,False
